driver_id,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
DRV0611,Rahul Singh,Hyderabad,afternoon,8.045602701776714,185,9,4.593107952399864,1496.6118353795162,0.5210735590895834,0.7447852624222532,0.3844645493435801,1.0,21.841831145689245,MEDIUM,synthetic
DRV0612,Anjali Patel,Bangalore,full_day,6.640514904233304,172,45,4.79716257126011,1158.996974167791,0.0145272356028769,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0613,Vikram Gupta,Kolkata,evening,8.975331069235407,190,39,4.886085033634677,1699.264349722831,0.7169295311919814,0.8910149653526971,0.5047455661244318,1.0,27.08032688800017,MEDIUM,synthetic
DRV0614,Meera Verma,Chennai,full_day,7.993515632736885,184,17,4.710528625027402,1433.4701693183122,0.5716201822004802,0.5950750577817181,0.6877480802871482,5.0,25.885774530185152,MEDIUM,synthetic
DRV0615,Suresh Mishra,Pune,afternoon,6.685135917766374,186,47,4.625415590937365,1238.3648444392095,0.0021660216562271,0.0,0.0268790273033178,0.0,0.0,LOW,synthetic
DRV0616,Kavita Joshi,Bangalore,morning,8.53710602893591,202,48,4.42088445627349,1684.7492175183795,0.7310319811314197,0.7857009921965248,0.7718537945471238,1.0,30.84386621388031,HIGH,synthetic
DRV0617,Amit Nair,Mumbai,afternoon,8.331122307993096,200,8,4.499517792971978,1663.2506001094605,0.0,0.0294166804411583,0.0227244021490709,0.0,0.2850474703534811,LOW,synthetic
DRV0618,Pooja Reddy,Hyderabad,morning,7.223321696361545,177,11,4.486057333124642,1281.413293814395,0.5358882566321072,0.5056735907797839,0.6224198079899487,2.0,24.028582534261528,MEDIUM,synthetic
DRV0619,Rajesh Iyer,Hyderabad,morning,7.521248990663392,170,12,4.600136295502922,1297.573592724106,0.0900061764123153,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0620,Sunita Rao,Delhi,full_day,9.650947491535842,174,37,4.72295899955594,1671.465120697772,0.6516190305946064,0.7835124353720463,0.4702710170706457,3.0,28.173885677551823,MEDIUM,synthetic
DRV0621,Deepak Das,Kolkata,evening,7.894153514918988,188,10,4.893340411047152,1512.1481766357256,0.044798589644544,0.0,0.0,0.0,0.4588005524844835,LOW,synthetic
DRV0622,Nisha Mehta,Hyderabad,afternoon,8.612088740763808,192,20,4.569813995061798,1635.5915983399564,0.8095791420666202,0.6927223049044504,0.91081375040875,1.0,33.17900616866139,HIGH,synthetic
DRV0623,Ramesh Shah,Mumbai,full_day,8.667460145644126,183,9,4.694013954320019,1617.8768227022638,0.6666112686839062,0.5558821614438222,0.7236110067400798,1.0,26.21659343010244,MEDIUM,synthetic
DRV0624,Lakshmi Bose,Ahmedabad,afternoon,9.114743170913734,194,45,4.695360505623451,1772.7638892672255,0.5988141405752067,0.5460951534137498,0.6293795174844721,1.0,23.925311630818115,MEDIUM,synthetic
DRV0625,Arjun Sharma,Pune,morning,6.659279723324481,179,11,4.569716406204119,1272.129613693369,0.4694182802473269,0.6772344213147717,0.3491068799936356,1.0,20.6019402910462,MEDIUM,synthetic
DRV0626,Priya Kumar,Delhi,morning,7.060639394361783,177,35,4.80385819546582,1252.977007623286,0.0151413907119397,0.0,0.0237573018581385,0.0,1.9479126688282675,LOW,synthetic
DRV0627,Rahul Singh,Pune,full_day,6.724937046645575,178,32,5.0,1193.553570250458,0.037879583864856,0.0332792964176538,0.0,0.0,0.866313420178106,LOW,synthetic
DRV0628,Anjali Patel,Pune,full_day,7.093154379594313,188,9,5.0,1274.6063730195528,0.0225077334237787,0.0,0.0,0.0,1.133119583482165,LOW,synthetic
DRV0629,Vikram Gupta,Delhi,full_day,9.195935944602557,171,24,4.8778459324222325,1625.3118158646123,0.7799932676913164,0.7807180803958238,0.7108993675301559,1.0,29.29784841270777,MEDIUM,synthetic
DRV0630,Meera Verma,Mumbai,full_day,7.179521681010334,190,38,4.912146728501013,1388.5689734529285,0.5673047339593142,0.5986809092320363,0.5848802240010854,7.0,26.84448073585796,MEDIUM,synthetic
DRV0631,Suresh Mishra,Ahmedabad,afternoon,8.448879840566862,171,34,4.71607604613677,1435.2527182094077,0.7544519837523764,0.9549797608214644,0.4563788784974835,1.0,26.70617214901628,MEDIUM,synthetic
DRV0632,Kavita Joshi,Mumbai,evening,8.846533867633989,173,42,4.70863998522313,1527.6345780236306,0.7832990002200417,0.8960477328201928,0.7053420809679773,1.0,31.23940933443704,HIGH,synthetic
DRV0633,Amit Nair,Chennai,afternoon,7.106188771871306,175,42,4.883259428724823,1228.761729768393,0.6981483791370245,0.5862148555967804,0.6515937257739116,4.0,27.173368531120097,MEDIUM,synthetic
DRV0634,Pooja Reddy,Bangalore,full_day,8.154830416528402,199,46,4.982292955811517,1607.8451793288673,0.0184589676683905,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0635,Rajesh Iyer,Bangalore,afternoon,7.623357253459051,192,43,4.8016161367902495,1471.6230531755084,0.4576444215224334,0.5243455805888683,0.4075605955557442,2.0,18.37467254568677,LOW,synthetic
DRV0636,Sunita Rao,Hyderabad,morning,7.935083036589766,184,26,4.601499426990221,1505.265090858627,0.709555013418719,0.8538174955656418,0.620783210713135,4.0,30.27533593987713,HIGH,synthetic
DRV0637,Deepak Das,Mumbai,full_day,6.097129615800256,203,12,4.590698026791547,1235.0751351113345,0.3839984529949991,0.4937231540914009,0.3022125821469903,1.0,17.30259772591576,LOW,synthetic
DRV0638,Nisha Mehta,Kolkata,afternoon,6.5184228403426365,184,44,4.821476665096011,1242.7607913420552,0.8091272719139352,0.8543032469753035,0.8599350535265018,2.0,34.189022075238846,HIGH,synthetic
DRV0639,Ramesh Shah,Mumbai,evening,8.511208667394879,200,31,4.893336512167351,1709.2336945907564,0.0,0.0357775748130438,0.0,0.0,1.2791528788896025,LOW,synthetic
DRV0640,Lakshmi Bose,Pune,morning,6.585099516645308,198,27,4.4,1339.3373320882015,0.5790033970766028,0.6569422100796781,0.5541684424160598,2.0,28.096090501685023,MEDIUM,synthetic
DRV0641,Arjun Sharma,Chennai,full_day,7.373311462074025,185,24,4.596274505395725,1363.3738093182187,0.6916015997629166,0.780231692388178,0.4373054640667344,1.0,26.758948988180585,MEDIUM,synthetic
DRV0642,Priya Kumar,Pune,morning,8.348527829389878,193,18,4.607985734185951,1593.582290163375,0.9135631163039176,0.900929367791179,0.8698957812394169,1.0,36.12111984259319,HIGH,synthetic
DRV0643,Rahul Singh,Hyderabad,evening,9.320348881817532,197,35,4.4056859512864,1871.2540049932688,0.0022574510081781,0.0222920661598497,0.0,0.0,0.4888851711595876,LOW,synthetic
DRV0644,Anjali Patel,Ahmedabad,afternoon,9.237982579628229,194,45,4.705557278473998,1760.593958688585,0.5324972813097184,0.5580207803489269,0.6095718369264871,1.0,22.01113877683104,MEDIUM,synthetic
DRV0645,Vikram Gupta,Mumbai,afternoon,8.229279704918342,197,8,4.524841268392184,1583.7312976304056,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0646,Meera Verma,Pune,full_day,6.885640902881974,189,13,4.9814638450975135,1285.8460402197982,0.0,0.0,0.0,0.0,3.268124468880931,LOW,synthetic
DRV0647,Suresh Mishra,Hyderabad,evening,7.372090974032175,205,23,4.592954799064623,1479.7118873121497,0.0520617614346508,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0648,Kavita Joshi,Ahmedabad,afternoon,8.509308989014029,173,32,4.725690350912768,1448.5456004683688,0.6543771843452192,0.920944055507561,0.4856126667448436,1.0,28.801705659545696,MEDIUM,synthetic
DRV0649,Amit Nair,Ahmedabad,afternoon,8.399816185120407,180,17,4.467287934453483,1516.5205054460787,0.4468168806045819,0.3535040194807107,0.5570486216333688,1.0,19.785608007143004,LOW,synthetic
DRV0650,Pooja Reddy,Kolkata,evening,6.429077216206579,195,44,4.599107196799095,1255.993238132543,0.6904766115912686,0.6965231948295851,0.5148136995262123,2.0,26.05636513803296,MEDIUM,synthetic
DRV0651,Rajesh Iyer,Chennai,full_day,7.949011587304268,182,15,4.720433857922021,1446.705140569505,0.6364720204573093,0.5636781103566352,0.6446990671148467,5.0,27.598296948187304,MEDIUM,synthetic
DRV0652,Sunita Rao,Bangalore,evening,7.313573086244542,171,20,4.7201860276294685,1233.693689939781,0.0038853689284716,0.0,0.0291136498045304,0.0,0.0,LOW,synthetic
DRV0653,Deepak Das,Ahmedabad,afternoon,9.161942126820415,192,47,4.710976069991393,1759.7170511942136,0.5809500061202458,0.5184237997371274,0.588578916956896,1.0,22.97942137733976,MEDIUM,synthetic
DRV0654,Nisha Mehta,Bangalore,afternoon,7.668146432374514,193,23,4.911397126416586,1473.3986735505732,0.0306969810038375,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0655,Ramesh Shah,Mumbai,full_day,7.221664200458863,190,39,4.882690411673866,1364.981135011206,0.5646426080164285,0.5642084486104472,0.602998550222289,7.0,27.307109139558914,MEDIUM,synthetic
DRV0656,Lakshmi Bose,Hyderabad,evening,8.34039795999705,203,25,4.622832470763896,1706.9349166321397,0.0,0.0,0.0197404900937764,0.0,1.3103112536598052,LOW,synthetic
DRV0657,Arjun Sharma,Bangalore,evening,8.890991770317566,186,44,4.680046001161481,1649.485569871359,0.0235944090341144,0.0247275409940833,0.0,0.0,0.0,LOW,synthetic
DRV0658,Priya Kumar,Delhi,morning,7.136456837704873,191,30,4.781037808431012,1354.510677533165,0.0135912327134151,0.0,0.0451447847572934,0.0,0.0,LOW,synthetic
DRV0659,Rahul Singh,Chennai,full_day,8.93654584489654,183,36,5.0,1618.2434484957848,0.0377011602677346,0.1109998360768305,0.0046755707938208,0.0,0.6508620257499658,LOW,synthetic
DRV0660,Anjali Patel,Delhi,full_day,7.684023511594861,174,33,4.59180241267395,1366.9472883217957,0.0,0.0,0.0115384405189485,0.0,0.0,LOW,synthetic
DRV0661,Vikram Gupta,Hyderabad,morning,8.293789409106878,193,9,5.0,1582.2165542023713,0.4315294206784418,0.550347740134442,0.3795035092665637,2.0,21.978135708295422,MEDIUM,synthetic
DRV0662,Meera Verma,Ahmedabad,afternoon,8.407532890633151,172,32,4.707162569823531,1444.093054094503,0.7126176122614765,0.9291331131790246,0.4885369575854099,1.0,30.26050997980055,HIGH,synthetic
DRV0663,Suresh Mishra,Pune,afternoon,6.617329294744641,185,47,4.629565479292097,1250.545315704742,0.0,0.0,0.0,0.0,0.8430274876690844,LOW,synthetic
DRV0664,Kavita Joshi,Mumbai,evening,8.577472428344741,202,32,4.907211745692108,1746.2122961352366,0.0,0.0547621448725499,0.0,0.0,0.0,LOW,synthetic
DRV0665,Amit Nair,Hyderabad,full_day,8.64629960904713,192,45,4.689715334910954,1701.2401109505524,0.0063501946290815,0.0349647227067561,0.0101082620148267,0.0,0.0,LOW,synthetic
DRV0666,Pooja Reddy,Kolkata,full_day,6.365233662332652,204,41,4.811248288154661,1288.0137934580002,0.0288017837938777,0.0,0.0,0.0,0.400986375011052,LOW,synthetic
DRV0667,Rajesh Iyer,Mumbai,evening,7.7978502143683235,206,31,4.4,1571.56858959839,0.7658509108821263,0.8341597956167645,0.7167575845213465,1.0,31.671231994103334,HIGH,synthetic
DRV0668,Sunita Rao,Hyderabad,evening,7.648537104878693,183,11,4.715183472734302,1411.6694237612153,0.707639256740556,0.8952246426124646,0.4686852470187269,1.0,27.060719957508685,MEDIUM,synthetic
DRV0669,Deepak Das,Delhi,morning,6.060820612657665,191,19,4.501074599264266,1182.2652224309315,0.8229805640836994,0.8618748598037831,0.7483834162394564,1.0,30.98949473310896,HIGH,synthetic
DRV0670,Nisha Mehta,Mumbai,morning,6.103945736262709,180,11,4.806660033202633,1073.9364112878832,0.0003377457455566,0.0,0.0,0.0,2.559318213876027,LOW,synthetic
DRV0671,Ramesh Shah,Bangalore,full_day,8.9094792011154,171,11,4.670392216452701,1485.7779158456085,0.0043753609447529,0.0040590404090162,0.0105969647565116,0.0,0.0449402693588333,LOW,synthetic
DRV0672,Lakshmi Bose,Bangalore,full_day,6.101919908356218,186,44,4.562575778753965,1116.7556591097093,0.0434159249292616,0.0,0.0141962215263735,0.0,0.56302286918534,LOW,synthetic
DRV0673,Arjun Sharma,Chennai,evening,8.485104478148674,186,45,4.875035102688509,1596.6115090276835,0.0,0.0044427671526169,0.0,0.0,0.0,LOW,synthetic
DRV0674,Priya Kumar,Delhi,full_day,9.452112534170276,170,12,4.9290277652385095,1587.1292200624584,0.0248769605120121,0.0255861592813281,0.014155552621031,0.0,1.813341283719876,LOW,synthetic
DRV0675,Rahul Singh,Bangalore,evening,8.153529854384855,196,23,4.8809090817696505,1592.9773012225558,0.5669987756150555,0.7905899633642783,0.4621160420023559,2.0,26.380488315085607,MEDIUM,synthetic
DRV0676,Anjali Patel,Pune,afternoon,7.380894764318657,195,16,4.512176464594197,1381.169724917067,0.8844235836631437,0.8749416975185648,0.9370046648253764,1.0,36.88026925606578,HIGH,synthetic
DRV0677,Vikram Gupta,Pune,full_day,9.49989271186236,170,16,4.789326692658015,1633.8956401995704,0.7784852046622138,0.8529550798444218,0.6465189175997949,1.0,30.27888084532116,HIGH,synthetic
DRV0678,Meera Verma,Hyderabad,full_day,8.485846132718644,191,44,4.696008904978813,1688.1860991635438,0.0,0.0116237097322782,0.0723108821200124,0.0,0.3782562300193151,LOW,synthetic
DRV0679,Suresh Mishra,Delhi,morning,8.234241554950685,182,49,4.899256414974898,1472.722353827162,0.672225475373976,0.6896467295577487,0.7269552176530643,1.0,27.73031880175047,MEDIUM,synthetic
DRV0680,Kavita Joshi,Mumbai,evening,6.7863250663852295,187,17,4.927331888461128,1241.2997580956812,0.0759893058790035,0.0,0.0227570153233732,0.0,0.7405029928335899,LOW,synthetic
DRV0681,Amit Nair,Pune,morning,8.550999581275754,191,16,4.6097188524330335,1582.6821610864492,0.9430027223182768,0.963334294415746,0.9451959292546674,1.0,37.29983921798129,HIGH,synthetic
DRV0682,Pooja Reddy,Kolkata,afternoon,6.875436113708822,185,45,4.806402129792568,1265.327002528758,0.8162774453421276,0.8248963314345619,0.8643703565032808,2.0,34.16652597789754,HIGH,synthetic
DRV0683,Rajesh Iyer,Kolkata,full_day,8.002289879689018,204,26,4.821560823718419,1675.3578530058574,0.0,0.0552668570757878,0.0,0.0,0.0,LOW,synthetic
DRV0684,Sunita Rao,Hyderabad,evening,8.487399490223774,196,43,4.6894715335342925,1628.5275313173988,0.7245255797128544,0.9576041606280512,0.4674199174140638,1.0,29.56636781778653,MEDIUM,synthetic
DRV0685,Deepak Das,Hyderabad,evening,7.630820820078246,184,12,4.717763848576078,1400.3938350148894,0.7322190076313939,0.9090303806319738,0.4419139082038889,1.0,28.995812633300933,MEDIUM,synthetic
DRV0686,Nisha Mehta,Ahmedabad,evening,6.221490684295845,185,42,4.814986388423044,1128.018467188534,0.0,0.0142195921577001,0.0676441821106266,0.0,0.8921495111766238,LOW,synthetic
DRV0687,Ramesh Shah,Pune,afternoon,6.7780298184363925,188,12,4.71479678144346,1295.3693254503512,0.7558188834543307,0.8386931163488853,0.7762493899950756,2.0,34.14195544341601,HIGH,synthetic
DRV0688,Lakshmi Bose,Pune,morning,6.738250334515423,178,13,4.5974224632943805,1221.9444846173,0.5129560506001205,0.61128710493416,0.3463212562424241,1.0,21.882409045290608,MEDIUM,synthetic
DRV0689,Arjun Sharma,Hyderabad,evening,8.235204230262642,204,24,4.592728556506431,1719.569880465272,0.0,0.0208620856091566,0.0,0.0,0.931259700886188,LOW,synthetic
DRV0690,Priya Kumar,Mumbai,morning,6.186096658594255,177,10,4.785537027102689,1110.2872043849625,0.0,0.0190690319879118,0.019832968042603,0.0,0.248790606491362,LOW,synthetic
DRV0691,Rahul Singh,Delhi,full_day,7.87672231455514,175,30,4.586578593566027,1383.6835751840022,0.0,0.0,0.0,0.0,0.4559291520443872,LOW,synthetic
DRV0692,Anjali Patel,Hyderabad,morning,7.82652397048356,188,8,4.584752384665682,1477.4821803942384,0.6422449823548204,0.843765205144345,0.4651403708909187,3.0,26.170973553278685,MEDIUM,synthetic
DRV0693,Vikram Gupta,Bangalore,evening,8.070606990623624,180,29,4.7060997528248345,1470.2027894880769,0.0,0.0304244708419635,0.0,0.0,1.060873020687069,LOW,synthetic
DRV0694,Meera Verma,Bangalore,evening,6.270139718120606,185,42,4.496203343138995,1138.0829601458906,0.7013835392215877,0.9513750434004336,0.4546919997825174,1.0,29.75690127576616,MEDIUM,synthetic
DRV0695,Suresh Mishra,Kolkata,morning,7.928509533555609,201,24,4.607173096985338,1617.16836768626,0.0178204297005593,0.0254228177259568,0.027654517970442,0.0,1.3825429968040388,LOW,synthetic
DRV0696,Kavita Joshi,Hyderabad,afternoon,8.683329516131653,190,20,4.6081122471969005,1628.0890423508847,0.7686807691592582,0.6568188091695825,0.9402326871742556,1.0,32.73845213704003,HIGH,synthetic
DRV0697,Amit Nair,Pune,full_day,8.91288985917241,178,38,4.782378930285405,1563.4490854465184,0.0534439833215605,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0698,Pooja Reddy,Chennai,evening,8.201219447655973,185,18,4.681879898492334,1522.0917776249553,0.740928689537271,0.7578725756240847,0.6687680637435497,1.0,29.12752155606555,MEDIUM,synthetic
DRV0699,Rajesh Iyer,Chennai,afternoon,7.027637319646066,175,40,4.896197954674042,1245.893258880592,0.5976631463037315,0.6115292727887175,0.7344591112062352,4.0,26.58791903196759,MEDIUM,synthetic
DRV0700,Sunita Rao,Bangalore,afternoon,6.337506803254246,175,14,4.4,1171.3205990941733,0.0521575114501101,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0701,Deepak Das,Mumbai,evening,6.430695430037186,187,21,4.885360967153345,1204.8899377181388,0.0,0.0371046192235024,0.0,0.0,0.3645727987375656,LOW,synthetic
DRV0702,Nisha Mehta,Delhi,evening,7.936215695667494,184,18,4.428194997216702,1460.8557546111565,0.5807562356513496,0.5331587950736606,0.6083089055164786,2.0,20.08821570586963,MEDIUM,synthetic
DRV0703,Ramesh Shah,Delhi,morning,7.861553050454065,199,27,4.874504178369047,1534.0411680447012,0.0,0.0186686029469426,0.0651652770408366,0.0,0.0,LOW,synthetic
DRV0704,Lakshmi Bose,Kolkata,afternoon,6.528067996944143,172,14,4.833638457799727,1125.6608772562736,0.5700855523040567,0.4270513870407158,0.603480468971781,1.0,22.490448585904463,MEDIUM,synthetic
DRV0705,Arjun Sharma,Delhi,full_day,7.957394392527382,175,33,4.604803285500915,1376.9017005178289,0.0,0.0,0.0,0.0,3.320426504827748,LOW,synthetic
DRV0706,Priya Kumar,Chennai,full_day,8.721223531040346,178,22,4.71639865464315,1529.0999513511724,0.3864566377632017,0.3303362763732078,0.4234775786312829,1.0,16.40587508322856,LOW,synthetic
DRV0707,Rahul Singh,Pune,morning,7.302342597401308,199,14,4.814438184191287,1420.8125228076697,0.6698518411610707,0.6255815817693419,0.7652304022567613,2.0,27.85478526094933,MEDIUM,synthetic
DRV0708,Anjali Patel,Mumbai,morning,6.271887065470446,178,46,4.71025847470243,1100.2665765471502,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0709,Vikram Gupta,Ahmedabad,afternoon,8.387342489359527,171,31,4.727632070482766,1441.9236862648986,0.7344915181748416,0.8857715048865318,0.4850563964453673,1.0,30.682324679123973,HIGH,synthetic
DRV0710,Meera Verma,Kolkata,morning,6.221766004084888,182,27,4.4,1150.6294201370135,0.5545235966079662,0.6029965269367787,0.5358215501792588,2.0,23.520394900901813,MEDIUM,synthetic
DRV0711,Suresh Mishra,Hyderabad,afternoon,9.553311351631674,187,18,4.897399822076469,1727.0957463170482,0.7988045695909954,0.7170055242152436,0.901462365294496,1.0,35.09811506136562,HIGH,synthetic
DRV0712,Kavita Joshi,Hyderabad,morning,8.740479461192386,188,46,4.485819307339419,1643.154068038387,0.0028790297264511,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0713,Amit Nair,Pune,afternoon,7.26956575201157,195,14,4.471798476133369,1374.843877784998,0.9059892077915146,0.9027381900468912,0.9872777350575253,1.0,38.04981797917217,HIGH,synthetic
DRV0714,Pooja Reddy,Delhi,evening,7.912035677280873,185,18,4.4,1447.2141807664707,0.6061603237421258,0.5467590155476181,0.5842361627909518,2.0,23.72474588263195,MEDIUM,synthetic
DRV0715,Rajesh Iyer,Pune,evening,8.487925431465818,173,11,4.931135745637378,1479.393564845224,0.0,0.0408678779585639,0.0,0.0,0.0,LOW,synthetic
DRV0716,Sunita Rao,Bangalore,morning,7.972328423279463,207,44,4.59711568642992,1621.049199039298,0.8082758549276565,0.7364909106351217,0.8819809556929412,1.0,33.34001938947179,HIGH,synthetic
DRV0717,Deepak Das,Chennai,evening,8.071775375357417,186,18,4.732980862457178,1504.9183380214697,0.6899368271791816,0.8059788636921987,0.6313062052796816,1.0,31.36330586385679,HIGH,synthetic
DRV0718,Nisha Mehta,Bangalore,evening,7.95891590217275,182,29,4.734682043769319,1514.7327784428398,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0719,Ramesh Shah,Ahmedabad,morning,6.396085682721753,175,24,4.94980146207179,1159.658942958689,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0720,Lakshmi Bose,Delhi,afternoon,6.50244726580004,184,19,4.531683541881488,1216.072386584196,0.6393131434009712,0.84114145104936,0.4264209207928873,1.0,25.85234903622356,MEDIUM,synthetic
DRV0721,Arjun Sharma,Delhi,afternoon,6.450900090356394,181,10,4.939209784013133,1165.3191000904906,0.0,0.0,0.0,0.0,0.2973872660392445,LOW,synthetic
DRV0722,Priya Kumar,Ahmedabad,full_day,8.01090390601647,204,39,4.505406715900967,1673.2232267474096,0.6927203884764747,0.3065150692768491,0.8829743864003546,1.0,24.54706465970613,MEDIUM,synthetic
DRV0723,Rahul Singh,Delhi,morning,6.117665421142849,193,17,4.503796522517916,1185.4410691115108,0.8177672890040768,0.8944987792925871,0.7799315066322031,1.0,29.225095317893995,MEDIUM,synthetic
